term_id,term_name,methods_tested,methods_significant,significant_fraction,wilcoxon_tested,gprofiler_tested,wilcoxon_gene_set_size,wilcoxon_effect_difference,wilcoxon_p_value,wilcoxon_adjusted_p_value,wilcoxon_significant,gprofiler_term_size,gprofiler_intersection_size,gprofiler_p_value,gprofiler_significant
GO:0009695,jasmonic acid biosynthetic process,1,0,0.0,True,False,28.0,-0.0003206273575082,0.7357534867092675,0.8489463308183856,False,,,,
GO:0051254,positive regulation of RNA metabolic process,1,0,0.0,False,True,,,,,,329.0,5.0,0.8499791434537181,False
GO:0009734,auxin-activated signaling pathway,2,0,0.0,True,True,102.0,0.0004462347068723,0.7394838226981881,0.8520806126633483,False,213.0,3.0,0.8766873348937695,False
GO:0050801,monoatomic ion homeostasis,2,0,0.0,True,True,10.0,-0.0002516535481556,0.7401406106075752,0.8520806126633483,False,133.0,1.0,0.9999999213864,False
GO:0046165,alcohol biosynthetic process,1,0,0.0,False,True,,,,,,64.0,1.0,0.8527210509364541,False
GO:0016311,dephosphorylation,1,0,0.0,False,True,,,,,,134.0,2.0,0.8527329673101537,False
GO:0034654,nucleobase-containing compound biosynthetic process,1,0,0.0,False,True,,,,,,3011.0,49.0,0.8527329673101537,False
GO:0070828,heterochromatin organization,1,0,0.0,False,True,,,,,,65.0,1.0,0.8543205332994613,False
GO:0060918,auxin transport,1,0,0.0,True,False,24.0,-0.0024302062238651,0.7452153361265219,0.8569556289166317,False,,,,
GO:0048527,lateral root development,2,0,0.0,True,True,56.0,0.0023700960963327,0.8781910339463965,0.9355078354753268,False,136.0,2.0,0.8571147846489449,False
GO:0055082,intracellular chemical homeostasis,1,0,0.0,False,True,,,,,,136.0,2.0,0.8571147846489449,False
GO:0010115,regulation of abscisic acid biosynthetic process,1,0,0.0,True,False,10.0,0.0006815525452834,0.7481710611478707,0.8580567469252206,False,,,,
GO:0006656,phosphatidylcholine biosynthetic process,1,0,0.0,True,False,12.0,-0.0063543578439203,0.7531551692769465,0.861231247379468,False,,,,
GO:0070897,transcription preinitiation complex assembly,1,0,0.0,True,False,10.0,-0.0002964299266191,0.7525313141790639,0.861231247379468,False,,,,
GO:0009269,response to desiccation,1,0,0.0,True,False,19.0,-0.0006412547150165,0.7546198204488134,0.8619397725171216,False,,,,
GO:2000014,regulation of endosperm development,1,0,0.0,True,False,10.0,-0.0001853386144253,0.7588347836089888,0.8656421924349303,False,,,,
GO:0022904,respiratory electron transport chain,1,0,0.0,True,False,13.0,0.0029541120395006,0.7618810039961346,0.867100674027497,False,,,,
GO:0030003,intracellular monoatomic cation homeostasis,2,0,0.0,True,True,14.0,-0.0040581117315142,0.763965151572326,0.867100674027497,False,76.0,1.0,0.8920561506326906,False
GO:0007017,microtubule-based process,2,0,0.0,True,True,40.0,0.0014038965943228,0.7651066430397072,0.8671208621116682,False,194.0,1.0,0.9999999213864,False
GO:0022900,electron transport chain,2,0,0.0,True,True,21.0,0.0029541120395006,0.7662857447202042,0.8674932959096652,False,168.0,1.0,0.9999999213864,False
GO:0030258,lipid modification,1,0,0.0,False,True,,,,,,68.0,1.0,0.8683249299951312,False
GO:0010101,post-embryonic root morphogenesis,1,0,0.0,False,True,,,,,,70.0,1.0,0.8713245299044023,False
GO:0015748,organophosphate ester transport,1,0,0.0,False,True,,,,,,70.0,1.0,0.8713245299044023,False
GO:0019216,regulation of lipid metabolic process,1,0,0.0,False,True,,,,,,71.0,1.0,0.8754293324006318,False
GO:0010629,negative regulation of gene expression,2,0,0.0,True,True,33.0,-0.0038005215618235,0.8064123444908914,0.8979700779265384,False,347.0,5.0,0.8767982653247475,False
GO:0065003,protein-containing complex assembly,1,0,0.0,False,True,,,,,,412.0,6.0,0.8767982653247475,False
GO:0032981,mitochondrial respiratory chain complex I assembly,1,0,0.0,True,False,19.0,0.0015025049864329,0.7813111361259549,0.8805937666833967,False,,,,
GO:0007186,G protein-coupled receptor signaling pathway,1,0,0.0,True,False,18.0,0.0015350877059001,0.7825007077374425,0.8809610616911605,False,,,,
GO:0006109,regulation of carbohydrate metabolic process,1,0,0.0,False,True,,,,,,73.0,1.0,0.8810066129556338,False
GO:0044282,small molecule catabolic process,1,0,0.0,False,True,,,,,,146.0,2.0,0.8810066129556338,False
GO:0006388,"tRNA splicing, via endonucleolytic cleavage and ligation",1,0,0.0,True,False,10.0,0.0002553565397443,0.7838665621473396,0.8815257920510325,False,,,,
GO:0072659,protein localization to plasma membrane,1,0,0.0,True,False,21.0,-0.0004804795354668,0.7858350980207776,0.882766299538759,False,,,,
GO:0010557,positive regulation of macromolecule biosynthetic process,1,0,0.0,False,True,,,,,,356.0,5.0,0.8920561506326906,False
GO:0048532,anatomical structure arrangement,1,0,0.0,False,True,,,,,,76.0,1.0,0.8920561506326906,False
GO:0009627,systemic acquired resistance,2,0,0.0,True,True,68.0,0.0006923649918165,0.8825170698022506,0.9376743866648912,False,77.0,1.0,0.8948044486990248,False
GO:0032787,monocarboxylic acid metabolic process,1,0,0.0,False,True,,,,,,426.0,6.0,0.8973086400672138,False
GO:0042446,hormone biosynthetic process,1,0,0.0,False,True,,,,,,78.0,1.0,0.8973086400672138,False
GO:0006612,protein targeting to membrane,1,0,0.0,True,False,37.0,-0.0015244614641636,0.8031996181349095,0.8973314463281573,False,,,,
GO:0043069,negative regulation of programmed cell death,1,0,0.0,True,False,19.0,0.0040014085445523,0.8025865271916047,0.8973314463281573,False,,,,
GO:0010375,stomatal complex patterning,1,0,0.0,True,False,15.0,0.0,0.8044291169439625,0.8977217716442469,False,,,,
GO:0006621,protein retention in ER lumen,1,0,0.0,True,False,12.0,0.001819100311636,0.8061639038332493,0.8979700779265384,False,,,,
GO:0010215,cellulose microfibril organization,1,0,0.0,True,False,12.0,0.0084660527673167,0.8085378563976269,0.8993550856331292,False,,,,
GO:0048255,mRNA stabilization,1,0,0.0,True,False,13.0,-0.0070950405395105,0.812491859076558,0.8998281175440707,False,,,,
GO:0010015,root morphogenesis,2,0,0.0,True,True,23.0,-0.0035051915157514,0.816153865801536,0.9011918109099216,False,311.0,3.0,0.9999999213864,False
GO:0010037,response to carbon dioxide,1,0,0.0,True,False,11.0,0.0155198065549689,0.8167138961821605,0.9011918109099216,False,,,,
GO:0071423,malate transmembrane transport,1,0,0.0,True,False,12.0,-0.0024716134501104,0.8172572795016445,0.9011918109099216,False,,,,
GO:0044272,sulfur compound biosynthetic process,1,0,0.0,False,True,,,,,,156.0,2.0,0.905993379100156,False
GO:0030163,protein catabolic process,2,0,0.0,True,True,153.0,0.0,0.8234349742997937,0.9070234058161876,False,248.0,1.0,0.9999999213864,False
GO:0010604,positive regulation of macromolecule metabolic process,1,0,0.0,False,True,,,,,,432.0,6.0,0.90725414107171,False
GO:0046109,uridine biosynthetic process,1,0,0.0,True,False,10.0,-0.0004496288955946,0.8274667229785633,0.9095000618945416,False,,,,
GO:1900426,positive regulation of defense response to bacterium,1,0,0.0,True,False,30.0,0.0049402497745089,0.8268117439748027,0.9095000618945416,False,,,,
GO:0009072,aromatic amino acid metabolic process,1,0,0.0,False,True,,,,,,82.0,1.0,0.9108441056416068,False
GO:0009626,plant-type hypersensitive response,2,0,0.0,True,True,86.0,0.0007563020672691,0.9261584110938392,0.961997534944721,False,83.0,1.0,0.9108441056416068,False
GO:0048438,floral whorl development,1,0,0.0,False,True,,,,,,159.0,2.0,0.9108441056416068,False
GO:0098657,import into cell,1,0,0.0,False,True,,,,,,82.0,1.0,0.9108441056416068,False
GO:0006891,intra-Golgi vesicle-mediated transport,1,0,0.0,True,False,27.0,-0.0014901062079158,0.8309515949533205,0.911366265432674,False,,,,
GO:0009638,phototropism,1,0,0.0,True,False,30.0,0.0088882894519623,0.8345712527574526,0.9130478097151756,False,,,,
GO:0036503,ERAD pathway,1,0,0.0,True,False,52.0,-0.0006170525516293,0.8351702024159401,0.9130478097151756,False,,,,
GO:0006308,DNA catabolic process,1,0,0.0,True,False,10.0,0.0034092277462681,0.8376544480856312,0.913746465569756,False,,,,
GO:0006874,intracellular calcium ion homeostasis,1,0,0.0,True,False,58.0,-0.0009674868416937,0.836988830465664,0.913746465569756,False,,,,
GO:0009060,aerobic respiration,2,0,0.0,True,True,11.0,0.0018689083267566,0.8393925865086876,0.913746465569756,False,163.0,2.0,0.9180349319843186,False
GO:0061615,glycolytic process through fructose-6-phosphate,1,0,0.0,True,False,11.0,0.0040491083852248,0.8387354537044021,0.913746465569756,False,,,,
GO:0010483,pollen tube reception,1,0,0.0,True,False,11.0,0.0091341875892441,0.841769305389833,0.9137914472060782,False,,,,
GO:0034050,symbiont-induced defense-related programmed cell death,1,0,0.0,False,True,,,,,,84.0,1.0,0.9146008679058516,False
GO:0019725,cellular homeostasis,1,0,0.0,False,True,,,,,,162.0,2.0,0.9156478713093108,False
GO:2000031,regulation of salicylic acid mediated signaling pathway,1,0,0.0,True,False,25.0,0.0127533707154859,0.8472163466284273,0.9173929137972364,False,,,,
GO:0042372,phylloquinone biosynthetic process,1,0,0.0,True,False,10.0,0.0048641420504004,0.8485336814711618,0.9178201008489768,False,,,,
GO:0006885,regulation of pH,1,0,0.0,True,False,36.0,0.0,0.8516060074583316,0.9198454458677152,False,,,,
GO:0010311,lateral root formation,1,0,0.0,True,False,61.0,0.0025887095632321,0.8550773771066693,0.9198454458677152,False,,,,
GO:0043068,positive regulation of programmed cell death,1,0,0.0,True,False,21.0,0.0,0.8531012394877859,0.9198454458677152,False,,,,
GO:0080155,regulation of double fertilization forming a zygote and endosperm,1,0,0.0,True,False,55.0,0.0,0.8558169883612369,0.9198454458677152,False,,,,
GO:0009888,tissue development,1,0,0.0,False,True,,,,,,645.0,9.0,0.9235214676127348,False
GO:0009987,cellular process,1,0,0.0,False,True,,,,,,13206.0,219.0,0.9244007819641532,False
GO:0030041,actin filament polymerization,1,0,0.0,True,False,10.0,0.0024646329704783,0.8614935123995235,0.9249719817342252,False,,,,
GO:0062012,regulation of small molecule metabolic process,1,0,0.0,False,True,,,,,,88.0,1.0,0.9253030096389204,False
GO:0009911,positive regulation of flower development,1,0,0.0,True,False,42.0,5.767800118899999e-05,0.8627995188130642,0.9254001148152738,False,,,,
GO:0044281,small molecule metabolic process,1,0,0.0,False,True,,,,,,1418.0,21.0,0.9254455414182042,False
GO:0000209,protein polyubiquitination,1,0,0.0,True,False,49.0,0.0009364182598648,0.8682141642444202,0.9302294616904502,False,,,,
GO:0043933,protein-containing complex organization,1,0,0.0,False,True,,,,,,454.0,6.0,0.9303455097228832,False
GO:0010817,regulation of hormone levels,1,0,0.0,False,True,,,,,,246.0,3.0,0.9319916098448414,False
GO:0006893,Golgi to plasma membrane transport,1,0,0.0,True,False,12.0,0.0007843858906924,0.8713050167138583,0.932561507920394,False,,,,
GO:0006488,dolichol-linked oligosaccharide biosynthetic process,1,0,0.0,True,False,16.0,0.0084850842384677,0.877814996950119,0.9355078354753268,False,,,,
GO:0010315,auxin export across the plasma membrane,1,0,0.0,True,False,34.0,-0.0007702583971307,0.8754378073562986,0.9355078354753268,False,,,,
GO:0019853,L-ascorbic acid biosynthetic process,1,0,0.0,True,False,18.0,0.0,0.8759137105879147,0.9355078354753268,False,,,,
GO:0019941,modification-dependent protein catabolic process,2,0,0.0,True,True,23.0,0.0014972761485457,0.8786436337111403,0.9355078354753268,False,195.0,1.0,0.9999999213864,False
GO:0048588,developmental cell growth,1,0,0.0,False,True,,,,,,174.0,2.0,0.9368796351136432,False
GO:0000902,cell morphogenesis,2,0,0.0,True,True,20.0,0.0024425096174883,0.8884042388976641,0.939099306306596,False,353.0,3.0,0.9999999213864,False
GO:0006886,intracellular protein transport,2,0,0.0,True,True,211.0,0.0,0.8875621785921087,0.939099306306596,False,231.0,1.0,0.9999999213864,False
GO:0016559,peroxisome fission,1,0,0.0,True,False,12.0,0.0035611677622575,0.8884492271407134,0.939099306306596,False,,,,
GO:0016925,protein sumoylation,1,0,0.0,True,False,19.0,0.0013008469870976,0.8884615986135931,0.939099306306596,False,,,,
GO:0070534,protein K63-linked ubiquitination,1,0,0.0,True,False,10.0,-0.004504084643872,0.8874683429011831,0.939099306306596,False,,,,
GO:0048317,seed morphogenesis,1,0,0.0,True,False,11.0,-0.0007153936322013,0.8940007922921456,0.9421438414526732,False,,,,
GO:0010588,cotyledon vascular tissue pattern formation,1,0,0.0,True,False,19.0,0.0,0.8975286043251816,0.9437929653728714,False,,,,
GO:0051607,defense response to virus,1,0,0.0,True,False,57.0,0.0017579143731704,0.8973019749931546,0.9437929653728714,False,,,,
GO:0043067,regulation of programmed cell death,1,0,0.0,True,False,24.0,0.0035974271432371,0.8986201162049463,0.9439675782997377,False,,,,
GO:0009826,unidimensional cell growth,2,0,0.0,True,True,131.0,0.0,0.9911277995122704,0.9960102024655326,False,252.0,3.0,0.9439764530409728,False
GO:0006221,pyrimidine nucleotide biosynthetic process,1,0,0.0,True,False,12.0,-0.0016336247235568,0.9001778692957825,0.9446310974091544,False,,,,
GO:0006665,sphingolipid metabolic process,1,0,0.0,True,False,23.0,0.0095022206438741,0.9026500436482962,0.9458709182412062,False,,,,
GO:0033617,mitochondrial respiratory chain complex IV assembly,1,0,0.0,True,False,11.0,-0.0061466616652971,0.9032139944773871,0.9458709182412062,False,,,,
GO:0048581,negative regulation of post-embryonic development,1,0,0.0,False,True,,,,,,97.0,1.0,0.947536636083405,False
GO:0050790,regulation of catalytic activity,1,0,0.0,False,True,,,,,,97.0,1.0,0.947536636083405,False
GO:0048584,positive regulation of response to stimulus,1,0,0.0,False,True,,,,,,255.0,3.0,0.9479046311580396,False
GO:0009861,jasmonic acid and ethylene-dependent systemic resistance,1,0,0.0,True,False,10.0,-0.0010224331907711,0.9095843746397428,0.9505902275948132,False,,,,
GO:0080060,integument development,1,0,0.0,True,False,12.0,-0.000385984813534,0.9120511119687568,0.9521925631608308,False,,,,
GO:0009891,positive regulation of biosynthetic process,1,0,0.0,False,True,,,,,,402.0,5.0,0.953661863367934,False
GO:0009862,"systemic acquired resistance, salicylic acid mediated signaling pathway",1,0,0.0,True,False,26.0,-0.0010508035701274,0.9173014073636884,0.956694719336362,False,,,,
GO:0010540,basipetal auxin transport,1,0,0.0,True,False,14.0,0.0047215659358636,0.9216438889280246,0.9592620068434542,False,,,,
GO:0043248,proteasome assembly,1,0,0.0,True,False,14.0,0.0025193680155164,0.9214845648098076,0.9592620068434542,False,,,,
GO:0051302,regulation of cell division,1,0,0.0,True,False,37.0,-0.000771969627068,0.9256092645224092,0.961997534944721,False,,,,
GO:0042548,"regulation of photosynthesis, light reaction",1,0,0.0,True,False,10.0,-0.0030415593750087,0.9304497115560816,0.9645925300154824,False,,,,
GO:0090548,response to nitrate starvation,1,0,0.0,True,False,14.0,0.0002357898223005,0.9305480877796418,0.9645925300154824,False,,,,
GO:0090696,post-embryonic plant organ development,1,0,0.0,False,True,,,,,,188.0,2.0,0.9654960848432538,False
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,1,0,0.0,True,False,86.0,-0.0007017664986984,0.9354262252366584,0.9667018741047536,False,,,,
GO:0009101,glycoprotein biosynthetic process,1,0,0.0,True,False,83.0,-0.0006162686364088,0.934743815451166,0.9667018741047536,False,,,,
GO:0031408,oxylipin biosynthetic process,1,0,0.0,True,False,23.0,-0.0016968775558505,0.9423263014285076,0.9718633240213124,False,,,,
GO:0009058,biosynthetic process,1,0,0.0,False,True,,,,,,5613.0,88.0,0.9720137697507436,False
GO:0016053,organic acid biosynthetic process,1,0,0.0,False,True,,,,,,488.0,6.0,0.9720137697507436,False
GO:0046394,carboxylic acid biosynthetic process,1,0,0.0,False,True,,,,,,488.0,6.0,0.9720137697507436,False
GO:0051049,regulation of transport,1,0,0.0,False,True,,,,,,107.0,1.0,0.9720137697507436,False
GO:0009395,phospholipid catabolic process,1,0,0.0,True,False,18.0,-0.0049061761077,0.9463936451099878,0.9732165622000424,False,,,,
GO:0009741,response to brassinosteroid,2,0,0.0,True,True,52.0,-0.000616955817266,0.947263285006392,0.9732165622000424,False,113.0,1.0,0.9771828306472848,False
GO:0010047,fruit dehiscence,1,0,0.0,True,False,13.0,0.0041684860569948,0.9474549473182764,0.9732165622000424,False,,,,
GO:0051241,negative regulation of multicellular organismal process,1,0,0.0,False,True,,,,,,110.0,1.0,0.9738471777547086,False
GO:0065009,regulation of molecular function,1,0,0.0,False,True,,,,,,109.0,1.0,0.9738471777547086,False
GO:0090697,post-embryonic plant organ morphogenesis,1,0,0.0,False,True,,,,,,110.0,1.0,0.9738471777547086,False
GO:0006091,generation of precursor metabolites and energy,1,0,0.0,False,True,,,,,,423.0,5.0,0.9743646929656008,False
GO:0009641,shade avoidance,1,0,0.0,True,False,19.0,-0.0002530945034188,0.950485334508698,0.9746851183069812,False,,,,
GO:0032544,plastid translation,1,0,0.0,True,False,21.0,-0.0038956232566179,0.9521707348346652,0.9751146079632114,False,,,,
GO:0048768,root hair cell tip growth,1,0,0.0,True,False,31.0,0.0012807492961491,0.9534356239842358,0.9754306283489674,False,,,,
GO:0051596,methylglyoxal catabolic process,1,0,0.0,True,False,12.0,-0.0005212321039269,0.9563839969965584,0.9764881651015912,False,,,,
GO:0051128,regulation of cellular component organization,1,0,0.0,False,True,,,,,,198.0,2.0,0.9765817363194664,False
GO:0009893,positive regulation of metabolic process,1,0,0.0,False,True,,,,,,499.0,6.0,0.9771828306472848,False
GO:1901419,regulation of response to alcohol,1,0,0.0,False,True,,,,,,114.0,1.0,0.9771828306472848,False
GO:1905957,regulation of cellular response to alcohol,1,0,0.0,False,True,,,,,,114.0,1.0,0.9771828306472848,False
GO:0005986,sucrose biosynthetic process,1,0,0.0,True,False,11.0,-0.0013404431958524,0.9684922929908596,0.9839264331182042,False,,,,
GO:0048440,carpel development,1,0,0.0,True,False,18.0,-0.0011574399236678,0.973166557553161,0.986709630918712,False,,,,
GO:2000008,regulation of protein localization to cell surface,1,0,0.0,True,False,49.0,0.0,0.9729240053253472,0.986709630918712,False,,,,
GO:0009635,response to herbicide,1,0,0.0,True,False,14.0,0.0005642163219532,0.9744686761329594,0.986717187187228,False,,,,
GO:0047484,regulation of response to osmotic stress,1,0,0.0,True,False,14.0,0.0027739851665399,0.9751087496909076,0.986717187187228,False,,,,
GO:0019253,reductive pentose-phosphate cycle,1,0,0.0,True,False,18.0,-0.000560621485242,0.9762512815593716,0.9868942588608116,False,,,,
GO:0006312,mitotic recombination,1,0,0.0,True,False,11.0,0.0024108343418483,0.9780074478754504,0.9876906899336232,False,,,,
GO:0055080,monoatomic cation homeostasis,1,0,0.0,False,True,,,,,,120.0,1.0,0.9881510011056128,False
