Gene,Flight_Mean,Ground_Mean,Effect,P_Value,Adjusted_P_Value,Significant,-log10_p
AT3G58830,7.265166752074747,7.482595200888699,-0.21742844881395218,0.35802532664032194,0.6401912932876188,False,0.19369023663183582
AT4G17180,7.786230329529297,8.059498221730166,-0.27326789220086933,0.35803078022885215,0.6401912932876188,False,0.19369023663183582
AT3G02030,5.451501946056386,5.76598348679084,-0.31448154073445433,0.35809332315802955,0.640224173802981,False,0.19366793164294102
AT3G58940,5.072112261054289,5.365455888371836,-0.2933436273175474,0.35814863024038046,0.640224173802981,False,0.19366793164294102
AT1G47570,8.998329967968372,9.326923589371187,-0.3285936214028151,0.3581680628149705,0.640224173802981,False,0.19366793164294102
AT1G53950,3.6077742675953113,4.210733334486838,-0.6029590668915263,0.35809186068075083,0.640224173802981,False,0.19366793164294102
AT4G33620,6.194535745859069,6.500157918792853,-0.30562217293378424,0.3581496081386396,0.640224173802981,False,0.19366793164294102
AT5G03406,5.071036163460862,5.360521080383555,-0.2894849169226932,0.35816000558025973,0.640224173802981,False,0.19366793164294102
AT4G15150,5.219045200331384,5.526796005331876,-0.30775080500049246,0.3581961421737673,0.6402278550231829,False,0.1936654345035178
AT1G50080,0.18356353141268703,0.37463195301506785,-0.19106842160238083,0.35822956956603735,0.6402278550231829,False,0.1936654345035178
AT4G02482,4.507529642581975,4.755396186494069,-0.24786654391209417,0.3582150125520116,0.6402278550231829,False,0.1936654345035178
AT4G24430,3.4826979596892786,3.798247412519528,-0.31554945283024916,0.3583534826597873,0.6403784663304795,False,0.1935632802990882
AT3G04160,5.82635836095992,6.13260532474878,-0.30624696378886007,0.35834052997057475,0.6403784663304795,False,0.1935632802990882
AT5G45250,6.241615677055924,6.53871115623566,-0.29709547917973644,0.3585018979871658,0.6404793406870843,False,0.19349487430384096
AT1G63370,1.8630077689238056,2.3229380649014506,-0.459930295977645,0.358441191021451,0.6404793406870843,False,0.19349487430384096
AT4G21326,4.647410774593149,5.039217788008481,-0.391807013415332,0.35848156948609544,0.6404793406870843,False,0.19349487430384096
AT3G05970,7.808839463921684,8.068401260589848,-0.25956179666816404,0.358509049377137,0.6404793406870843,False,0.19349487430384096
AT2G40620,8.457986124049363,8.685918126585765,-0.22793200253640222,0.35850704753439944,0.6404793406870843,False,0.19349487430384096
AT2G25780,0.059637047410024346,0.2497261165332777,-0.19008906912325335,0.358619998192638,0.6406067076688197,False,0.19340851823494526
AT2G13895,3.245016695517169,3.5125169325277503,-0.26750023701058145,0.35860142414666696,0.6406067076688197,False,0.19340851823494526
AT2G45450,7.925754028789825,8.224296884412174,-0.2985428556223493,0.3587245133751704,0.6406269497220367,False,0.19339479550456806
AT4G04780,9.189724362844014,9.419311572971802,-0.2295872101277876,0.35880978309975475,0.6406269497220367,False,0.19339479550456806
AT1G47813,0.179263283612204,0.06875569016902605,0.11050759344317795,0.35879309672178794,0.6406269497220367,False,0.19339479550456806
AT2G29090,6.5850500049271155,6.259846540708397,0.3252034642187187,0.3586952350399154,0.6406269497220367,False,0.19339479550456806
AT5G08350,6.703628019714234,6.3151630822195886,0.3884649374946454,0.3587588219247507,0.6406269497220367,False,0.19339479550456806
AT1G05033,1.0207012368356452,1.3308863767465517,-0.31018513991090657,0.35878558313880693,0.6406269497220367,False,0.19339479550456806
AT1G36160,9.234787479223,9.455888245108428,-0.22110076588542782,0.35870149202819124,0.6406269497220367,False,0.19339479550456806
AT5G62180,7.83760803383646,8.073670328445559,-0.23606229460909844,0.35867082716157905,0.6406269497220367,False,0.19339479550456806
AT4G19370,6.256929242687595,6.622902336064306,-0.36597309337671113,0.3587440086498531,0.6406269497220367,False,0.19339479550456806
AT1G74070,5.169821697407659,5.430416887869391,-0.2605951904617312,0.35883790009730765,0.6406417480380125,False,0.19338476353082001
AT1G03860,10.884550126446884,11.126938849849477,-0.242388723402593,0.3588767597800392,0.6406757228275658,False,0.19336173244919388
AT2G46860,7.211460430927163,7.503727650084335,-0.29226721915717224,0.358949429057308,0.6407346465973792,False,0.1933217916640847
AT5G52850,4.5967874168605345,5.005459370618194,-0.4086719537576595,0.35893655087567244,0.6407346465973792,False,0.1933217916640847
AT3G13840,2.936203768292359,3.726986551509465,-0.7907827832171059,0.35906737245028464,0.6408469451332807,False,0.1932456815905516
AT5G65040,8.187493805703701,8.472955258198944,-0.2854614524952428,0.35907184523655267,0.6408469451332807,False,0.1932456815905516
AT3G47150,0.12300692738096566,0.3048795228146091,-0.18187259543364345,0.3590556571765049,0.6408469451332807,False,0.1932456815905516
AT1G50720,5.2479538226530265,5.673366350129636,-0.4254125274766096,0.3591296875915023,0.6409062087746513,False,0.19320552117063824
AT3G07870,7.0443732382117625,7.293831582855833,-0.24945834464407035,0.3591862401846524,0.6409062087746513,False,0.19320552117063824
AT1G60983,0.05802826199142915,0.225448978232321,-0.16742071624089183,0.35920423499617404,0.6409062087746513,False,0.19320552117063824
AT3G10970,7.025015880131672,7.295401096948909,-0.27038521681723715,0.35917774458076257,0.6409062087746513,False,0.19320552117063824
AT3G51310,8.232973515293635,8.533316266139543,-0.30034275084590867,0.3591854516340256,0.6409062087746513,False,0.19320552117063824
AT1G62960,6.533589054718108,6.795696077385111,-0.2621070226670028,0.359237260620088,0.6409297395424609,False,0.1931895764116709
AT1G18340,7.904279361303731,8.191075304847388,-0.2867959435436571,0.35930610191276136,0.6409632807294962,False,0.19316684947234156
AT1G04160,6.27787440951062,6.523545172250641,-0.24567076274002098,0.3592962830836215,0.6409632807294962,False,0.19316684947234156
AT2G20070,0.49741831878434023,0.24979545235597836,0.24762286642836187,0.3593155758634633,0.6409632807294962,False,0.19316684947234156
AT3G62300,7.850048746383436,8.122246027211522,-0.27219728082808636,0.35934936703635434,0.6409690134801433,False,0.1931629651767614
AT1G09907,0.9520339499750474,1.2968857669170852,-0.3448518169420378,0.3594308499764044,0.6409690134801433,False,0.1931629651767614
AT2G32590,6.14336023994255,6.434929898118693,-0.2915696581761429,0.3594069017204322,0.6409690134801433,False,0.1931629651767614
AT3G03165,0.8978559746180849,0.5357948978843576,0.3620610767337272,0.35941234877720896,0.6409690134801433,False,0.1931629651767614
AT2G40700,7.924314082902443,8.255610809807887,-0.3312967269054443,0.35943782185252526,0.6409690134801433,False,0.1931629651767614
AT4G20350,6.290047314498452,6.513699187850372,-0.22365187335191994,0.35939198965152575,0.6409690134801433,False,0.1931629651767614
AT2G14560,1.2217169664361522,0.8350806677301772,0.38663629870597505,0.35946560429551244,0.6409831783864293,False,0.19315336771957706
AT3G15351,7.808046542174451,8.090178416586006,-0.2821318744115553,0.35949138068514364,0.640993669657983,False,0.1931462594767863
AT1G76870,5.59721538819818,5.898314361956411,-0.301098973758231,0.3595706852233521,0.640993669657983,False,0.1931462594767863
AT3G27020,7.782716189014653,8.004071642534807,-0.22135545352015473,0.35953194107616093,0.640993669657983,False,0.1931462594767863
AT4G27460,4.486632507557494,4.0841886226846364,0.40244388487285754,0.35956786237584293,0.640993669657983,False,0.1931462594767863
AT5G49510,11.05158687813717,11.304107306637325,-0.252520428500155,0.35953435250570087,0.640993669657983,False,0.1931462594767863
AT4G12270,6.510766939780649,6.877945051327903,-0.3671781115472541,0.3597053316111837,0.6411983204979715,False,0.19300762387157114
AT2G43630,8.126694986453668,8.370344073235666,-0.24364908678199804,0.35976416511405973,0.6412678147782277,False,0.1929605567691527
AT3G62630,8.085475924755166,8.336820267598679,-0.25134434284351315,0.3597929726771333,0.6412837840914382,False,0.19294974178967964
AT3G03295,0.9053049057353137,0.5919406431714903,0.31336426256382344,0.3598959703766579,0.6412936536760401,False,0.19294305789519475
AT2G38780,7.153771584605745,7.440069255474663,-0.286297670868918,0.35986256412618045,0.6412936536760401,False,0.19294305789519475
AT4G24520,9.865732094550125,10.11575075973337,-0.25001866518324434,0.35987938735909597,0.6412936536760401,False,0.19294305789519475
AT1G64385,8.771380960505711,9.07597321854647,-0.30459225804075807,0.3598184263780698,0.6412936536760401,False,0.19294305789519475
AT1G14820,7.799658011449904,8.09994912806405,-0.3002911166141464,0.3598977538287771,0.6412936536760401,False,0.19294305789519475
AT4G02260,6.274876422839393,6.545712518736192,-0.270836095896799,0.3599572410823597,0.6413642807108564,False,0.19289523075328482
AT5G02870,13.118565799399276,13.360234988491055,-0.2416691890917786,0.3599896950513871,0.6413673445505417,False,0.19289315610471056
AT3G57920,2.705532214208046,3.3776016934690567,-0.6720694792610109,0.35999866270773073,0.6413673445505417,False,0.19289315610471056
AT5G22410,7.86745923697759,8.139374813113232,-0.2719155761356422,0.36003693021864336,0.6413807295244137,False,0.19288409271898307
AT4G35375,0.05984816193136972,0.19877837579736612,-0.1389302138659964,0.36004718889190546,0.6413807295244137,False,0.19288409271898307
AT3G60880,8.415526872781154,8.656895232811653,-0.24136836003049922,0.36006573004778286,0.6413807295244137,False,0.19288409271898307
AT4G02180,4.721010701159371,5.006083323555783,-0.2850726223964122,0.3600988370992032,0.641404340252393,False,0.19286810561542556
AT3G46310,0.551582228464702,0.8692521791500223,-0.31766995068532033,0.36012865843602637,0.6414220962188301,False,0.1928560832279447
AT3G62920,8.20147876806956,8.561628223453763,-0.36014945538420307,0.3601965825704414,0.6414946175546444,False,0.19280698321130318
AT1G16380,0.728476289182635,0.4701915918314005,0.25828469735123444,0.3602090857555591,0.6414946175546444,False,0.19280698321130318
AT1G07317,0.5334973252305347,0.23929271792234355,0.2942046073081912,0.3602504742275714,0.6415329643288653,False,0.19278102306409664
AT2G26975,4.82794214633732,5.16595851767695,-0.3380163713396298,0.36036043526665607,0.6416152073140244,False,0.19272535112305644
AT1G29740,5.078814296202062,5.3675061161472994,-0.28869181994523707,0.3603168547482508,0.6416152073140244,False,0.19272535112305644
AT5G21940,9.09188903948735,8.801579413884022,0.29030962560332796,0.360347268448749,0.6416152073140244,False,0.19272535112305644
